title,address,access,age,floor,rent,administration,deposit,gratuity,madori,menseki
東京メトロ南北線 東大前駅 9階建 築32年,東京都文京区向丘２, 東京メトロ南北線/東大前駅 歩4分 都営三田線/白山駅 歩8分 東京メトロ千代田線/千駄木駅 歩13分 , 築32年 9階建 ,             7階,6.3万円,5000円,6.3万円,6.3万円,1K,16.04m2
都営三田線 白山駅 2階建 築41年,東京都文京区向丘１, 都営三田線/白山駅 歩6分 東京メトロ南北線/東大前駅 歩2分 ＪＲ総武線/水道橋駅 歩25分 , 築41年 2階建 ,             1階,6.3万円,2000円,-,-,1K,19.44m2
都営三田線 白山駅 2階建 築42年,東京都文京区白山４, 都営三田線/白山駅 歩7分 ＪＲ山手線/巣鴨駅 歩20分 東京メトロ丸ノ内線/後楽園駅 歩20分 , 築42年 2階建 ,             1階,5.6万円,3000円,5.6万円,5.6万円,1DK,21.4m2
LA・VIE・EN 4,東京都文京区弥生１, 東京メトロ南北線/東大前駅 歩5分 東京メトロ千代田線/根津駅 歩10分 都営三田線/白山駅 歩10分 , 築32年 2階建 ,             2階,7万円,3000円,7万円,7万円,ワンルーム,24.43m2
東京メトロ丸ノ内線 本郷三丁目駅 地下1地上13階建 築27年,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩4分 ＪＲ中央線/御茶ノ水駅 歩8分 都営三田線/水道橋駅 歩7分 , 築27年 地下1地上13階建 ,             4階,13.4万円,10000円,13.4万円,13.4万円,ワンルーム,38.81m2
東京メトロ丸ノ内線 本郷三丁目駅 地下1地上13階建 築27年,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩4分 ＪＲ中央線/御茶ノ水駅 歩8分 都営三田線/水道橋駅 歩7分 , 築27年 地下1地上13階建 ,             4階,13.4万円,10000円,13.4万円,13.4万円,ワンルーム,38.81m2
ソフィアお茶の水,東京都文京区湯島２, 東京メトロ丸ノ内線/御茶ノ水駅 歩6分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 東京メトロ千代田線/湯島駅 歩11分 , 築41年 地下1地上10階建 ,             5階,6.8万円,3000円,6.8万円,6.8万円,1K,16.67m2
ソフィアお茶の水,東京都文京区湯島２, 東京メトロ丸ノ内線/御茶ノ水駅 歩6分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 東京メトロ千代田線/湯島駅 歩11分 , 築41年 地下1地上10階建 ,             9階,7.4万円,-,7.4万円,7.4万円,1K,16.67m2
ソフィアお茶の水,東京都文京区湯島２, 東京メトロ丸ノ内線/御茶ノ水駅 歩6分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 東京メトロ千代田線/湯島駅 歩11分 , 築41年 地下1地上10階建 ,             7階,7.7万円,6000円,-,-,1K,20.31m2
ＪＲ総武線 御茶ノ水駅 10階建 築41年,東京都文京区湯島２, ＪＲ総武線/御茶ノ水駅 歩9分 ＪＲ山手線/秋葉原駅 歩16分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 , 築41年 10階建 ,             5階,6.8万円,3000円,6.8万円,6.8万円,1K,16.67m2
ＪＲ総武線 御茶ノ水駅 10階建 築41年,東京都文京区湯島２, ＪＲ総武線/御茶ノ水駅 歩9分 ＪＲ山手線/秋葉原駅 歩16分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 , 築41年 10階建 ,             5階,6.8万円,3000円,6.8万円,6.8万円,1K,16.67m2
ＪＲ総武線 御茶ノ水駅 10階建 築41年,東京都文京区湯島２, ＪＲ総武線/御茶ノ水駅 歩9分 ＪＲ山手線/秋葉原駅 歩16分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 , 築41年 10階建 ,             9階,7.4万円,-,7.4万円,7.4万円,1K,16.67m2
ＪＲ総武線 御茶ノ水駅 10階建 築41年,東京都文京区湯島２, ＪＲ総武線/御茶ノ水駅 歩9分 ＪＲ山手線/秋葉原駅 歩16分 東京メトロ丸ノ内線/本郷三丁目駅 歩8分 , 築41年 10階建 ,             7階,7.7万円,6000円,-,-,1K,20.31m2
ガーラ本郷三丁目,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩2分 都営三田線/水道橋駅 歩6分 ＪＲ中央線/御茶ノ水駅 歩10分 , 築22年 9階建 ,             5階,10.2万円,9000円,10.2万円,20.4万円,ワンルーム,26.13m2
ガーラ本郷三丁目,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩2分 都営三田線/水道橋駅 歩6分 ＪＲ中央線/御茶ノ水駅 歩10分 , 築22年 9階建 ,             6階,10.2万円,9000円,10.2万円,20.4万円,ワンルーム,26.13m2
ガーラ本郷三丁目,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩2分 都営三田線/水道橋駅 歩6分 ＪＲ中央線/御茶ノ水駅 歩10分 , 築22年 9階建 ,             5階,10.2万円,9000円,10.2万円,20.4万円,ワンルーム,26.13m2
東京メトロ千代田線 千駄木駅 11階建 築27年,東京都文京区千駄木２, 東京メトロ千代田線/千駄木駅 歩1分 ＪＲ山手線/日暮里駅 歩12分 東京メトロ南北線/本駒込駅 歩16分 , 築27年 11階建 ,             6階,8.9万円,6000円,-,-,1K,26.45m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 築26年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩2分 東京メトロ有楽町線/護国寺駅 歩14分 東京メトロ丸ノ内線/新大塚駅 歩14分 , 築26年 5階建 ,             3階,8.9万円,-,17.8万円,8.9万円,1K,24.62m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 築26年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩2分 東京メトロ有楽町線/護国寺駅 歩14分 東京メトロ丸ノ内線/新大塚駅 歩14分 , 築26年 5階建 ,             2階,9.5万円,5000円,19万円,9.5万円,1K,27.24m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 築26年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩2分 東京メトロ有楽町線/護国寺駅 歩14分 東京メトロ丸ノ内線/新大塚駅 歩14分 , 築26年 5階建 ,             3階,9.7万円,5000円,19.4万円,9.7万円,1K,26.65m2
文京ガーデン　ザ　サウス,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩1分 都営三田線/水道橋駅 歩7分 , 築3年 地下2地上21階建 ,             17階,18万円,-,18万円,18万円,1K,34.4m2
文京ガーデン　ザ　サウス,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩1分 都営三田線/水道橋駅 歩7分 , 築3年 地下2地上21階建 ,             21階,16.7万円,15000円,16.7万円,16.7万円,ワンルーム,36.39m2
文京ガーデン　ザ　サウス,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩1分 都営三田線/水道橋駅 歩7分 , 築3年 地下2地上21階建 ,             9階,18.5万円,10000円,18.5万円,18.5万円,1DK,32.57m2
文京ガーデン　ザ　サウス,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩1分 都営三田線/水道橋駅 歩7分 , 築3年 地下2地上21階建 ,             17階,38万円,-,76万円,38万円,2LDK,63.19m2
都営三田線 春日駅 地下1地上21階建 築3年,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ南北線/後楽園駅 歩2分 ＪＲ中央線/水道橋駅 歩9分 , 築3年 地下1地上21階建 ,             17階,18万円,-,18万円,18万円,1K,34.4m2
都営三田線 春日駅 地下1地上21階建 築3年,東京都文京区小石川１, 都営三田線/春日駅 歩1分 東京メトロ南北線/後楽園駅 歩2分 ＪＲ中央線/水道橋駅 歩9分 , 築3年 地下1地上21階建 ,             9階,18.5万円,10000円,18.5万円,18.5万円,1DK,32.57m2
コーポ白山,東京都文京区白山５, 都営三田線/白山駅 歩1分 東京メトロ南北線/本駒込駅 歩7分 東京メトロ千代田線/千駄木駅 歩17分 , 築25年 地下1地上12階建 ,             6階,8.3万円,10000円,8.3万円,-,1K,27.56m2
コーポ白山,東京都文京区白山５, 都営三田線/白山駅 歩1分 東京メトロ南北線/本駒込駅 歩7分 東京メトロ千代田線/千駄木駅 歩17分 , 築25年 地下1地上12階建 ,             7階,9.5万円,10000円,9.5万円,-,1K,27m2
コーポ白山,東京都文京区白山５, 都営三田線/白山駅 歩1分 東京メトロ南北線/本駒込駅 歩7分 東京メトロ千代田線/千駄木駅 歩17分 , 築25年 地下1地上12階建 ,             11階,9.7万円,10000円,9.7万円,-,2K,27m2
ダイホープラザ駒込,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩8分 都営三田線/千石駅 歩13分 東京メトロ南北線/本駒込駅 歩13分 , 築32年 6階建 ,             2階,5.8万円,5000円,5.8万円,-,1K,17.03m2
ダイホープラザ駒込,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩8分 都営三田線/千石駅 歩13分 東京メトロ南北線/本駒込駅 歩13分 , 築32年 6階建 ,             3階,5.9万円,5000円,5.9万円,-,1K,17.03m2
東京メトロ丸ノ内線 新大塚駅 3階建 築9年,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             1階,7.2万円,3200円,7.2万円,7.2万円,1K,19.63m2
東京メトロ丸ノ内線 新大塚駅 3階建 築9年,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             3階,7.6万円,3200円,7.6万円,7.6万円,ワンルーム,20.75m2
東京メトロ丸ノ内線 新大塚駅 3階建 築9年,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             3階,7.7万円,3000円,7.7万円,7.7万円,ワンルーム,20.75m2
ペガサスマンション本郷,東京都文京区本郷６, 東京メトロ南北線/東大前駅 歩5分 都営三田線/春日駅 歩10分 東京メトロ千代田線/根津駅 歩10分 , 築40年 12階建 ,             11階,6.9万円,-,6.9万円,6.9万円,ワンルーム,19.59m2
ペガサスマンション本郷,東京都文京区本郷６, 東京メトロ南北線/東大前駅 歩5分 都営三田線/春日駅 歩10分 東京メトロ千代田線/根津駅 歩10分 , 築40年 12階建 ,             4階,7万円,-,7万円,7万円,1K,23.35m2
ペガサスマンション本郷,東京都文京区本郷６, 東京メトロ南北線/東大前駅 歩5分 都営三田線/春日駅 歩10分 東京メトロ千代田線/根津駅 歩10分 , 築40年 12階建 ,             11階,6.9万円,4000円,6.9万円,6.9万円,1K,19.91m2
ベイ・アルファ上富士,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩6分 都営三田線/千石駅 歩4分 ＪＲ山手線/巣鴨駅 歩20分 , 築38年 3階建 ,             1階,7万円,2000円,-,-,1K,26.19m2
ベイ・アルファ上富士,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩6分 都営三田線/千石駅 歩4分 ＪＲ山手線/巣鴨駅 歩20分 , 築38年 3階建 ,             2階,7.3万円,2000円,-,-,1K,26.19m2
メゾン・ド・ヴィレ千駄木,東京都文京区千駄木２, 東京メトロ千代田線/千駄木駅 歩1分 ＪＲ山手線/日暮里駅 歩12分 ＪＲ山手線/西日暮里駅 歩15分 , 築27年 11階建 ,             6階,8.9万円,6000円,-,-,1K,26.45m2
ドルチェ目白台,東京都文京区関口１, 都電荒川線/早稲田駅 歩7分 東京メトロ東西線/早稲田駅 歩10分 都電荒川線/面影橋駅 歩12分 , 築29年 9階建 ,             4階,6.5万円,10000円,-,6.5万円,1K,17.67m2
ドルチェ目白台,東京都文京区関口１, 都電荒川線/早稲田駅 歩7分 東京メトロ東西線/早稲田駅 歩10分 都電荒川線/面影橋駅 歩12分 , 築29年 9階建 ,             7階,7.3万円,5000円,7.3万円,7.3万円,1K,19.83m2
プルナス湯島,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩2分 ＪＲ山手線/御徒町駅 歩7分 東京メトロ銀座線/上野広小路駅 歩5分 , 築23年 7階建 ,             4階,7.2万円,8000円,7.2万円,7.2万円,ワンルーム,22.14m2
第一大谷マンション,東京都文京区大塚６, 東京メトロ丸ノ内線/新大塚駅 歩5分 ＪＲ山手線/大塚駅 歩8分 東京メトロ有楽町線/東池袋駅 歩9分 , 築53年 7階建 ,             3階,10.7万円,7000円,10.7万円,-,1DK,33m2
第一大谷マンション,東京都文京区大塚６, 東京メトロ丸ノ内線/新大塚駅 歩5分 ＪＲ山手線/大塚駅 歩8分 東京メトロ有楽町線/東池袋駅 歩9分 , 築53年 7階建 ,             2階,11.3万円,7000円,11.3万円,11.3万円,1LDK,33m2
東京メトロ丸ノ内線 本郷三丁目駅 7階建 築27年,東京都文京区本郷２, 東京メトロ丸ノ内線/本郷三丁目駅 歩1分 都営三田線/水道橋駅 歩9分 東京メトロ丸ノ内線/御茶ノ水駅 歩12分 , 築27年 7階建 ,             5階,8.5万円,5000円,8.5万円,8.5万円,1K,22.5m2
都営三田線 千石駅 地下1地上4階建 築30年,東京都文京区本駒込２, 都営三田線/千石駅 歩4分 ＪＲ山手線/巣鴨駅 歩14分 都営三田線/白山駅 歩8分 , 築30年 地下1地上4階建 ,             2階,7万円,4000円,7万円,7万円,ワンルーム,16m2
都営三田線 千石駅 地下1地上4階建 築30年,東京都文京区本駒込２, 都営三田線/千石駅 歩4分 ＪＲ山手線/巣鴨駅 歩14分 都営三田線/白山駅 歩8分 , 築30年 地下1地上4階建 ,             4階,7.3万円,3000円,7.3万円,-,ワンルーム,17.11m2
都営三田線 千石駅 地下1地上4階建 築30年,東京都文京区本駒込２, 都営三田線/千石駅 歩4分 ＪＲ山手線/巣鴨駅 歩14分 都営三田線/白山駅 歩8分 , 築30年 地下1地上4階建 ,             4階,7.3万円,4000円,7.3万円,7.3万円,ワンルーム,16m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             2階,5.8万円,8000円,5.8万円,5.8万円,ワンルーム,16.38m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             2階,5.8万円,8000円,5.8万円,5.8万円,ワンルーム,16.38m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             2階,5.8万円,8000円,5.8万円,5.8万円,ワンルーム,16.38m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             5階,6.3万円,6000円,6.3万円,6.3万円,ワンルーム,17.87m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             5階,6.5万円,6000円,6.5万円,6.5万円,ワンルーム,17.87m2
ＪＲ山手線 大塚駅 6階建 築33年,東京都文京区大塚６, ＪＲ山手線/大塚駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩5分 東京メトロ有楽町線/東池袋駅 歩10分 , 築33年 6階建 ,             5階,6.5万円,6000円,-,6.5万円,ワンルーム,17.87m2
ユシマハイツ,東京都文京区湯島４, 東京メトロ千代田線/湯島駅 歩7分 東京メトロ丸ノ内線/本郷三丁目駅 歩9分 東京メトロ銀座線/末広町駅 歩14分 , 築53年 4階建 ,             3階,8万円,-,8万円,-,1DK,27m2
フラット本郷,東京都文京区本郷５, 都営三田線/春日駅 歩6分 東京メトロ丸ノ内線/本郷三丁目駅 歩9分 東京メトロ南北線/東大前駅 歩10分 , 築40年 3階建 ,             1階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,18m2
フラット本郷,東京都文京区本郷５, 都営三田線/春日駅 歩6分 東京メトロ丸ノ内線/本郷三丁目駅 歩9分 東京メトロ南北線/東大前駅 歩10分 , 築40年 3階建 ,             1階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,18m2
